timestamp,account,code,line,receiver,ri,raw_message,bracket_content
2025-09-30T10:23:18.194823,005544,999,L0,R0,1,"9B05005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:23:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:23:19.148826,005544,999,L0,R0,1,"9B05005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:23:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:23:20.109019,005544,999,L0,R0,1,"9B05005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:23:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:23:21.069711,005544,999,L0,R0,1,"9B05005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:23:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:28:58.784732,005544,999,L0,R0,1,"997B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:29:21,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:28:59.749688,005544,999,L0,R0,1,"997B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:29:21,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:29:00.700852,005544,999,L0,R0,1,"997B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:29:21,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T10:29:01.661124,005544,999,L0,R0,1,"997B005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_10:29:21,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T12:59:56.761655,005544,999,L0,R0,1,"A2B1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:19,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T12:59:57.718989,005544,999,L0,R0,1,"A2B1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:19,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T12:59:58.678097,005544,999,L0,R0,1,"A2B1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:19,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T12:59:59.638862,005544,999,L0,R0,1,"A2B1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:19,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T13:00:07.915947,005544,999,L0,R0,1,"3F57005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:31,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T13:00:08.873818,005544,999,L0,R0,1,"3F57005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:31,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T13:00:09.833484,005544,999,L0,R0,1,"3F57005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:31,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T13:00:10.793497,005544,999,L0,R0,1,"3F57005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_13:00:31,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T13:00:58.006447,005544,999,L0,R0,1,"CA0E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:00:58.962493,005544,999,L0,R0,1,"CA0E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:00:59.922865,005544,999,L0,R0,1,"CA0E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:01:00.883734,005544,999,L0,R0,1,"CA0E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:01:09.155337,005544,999,L0,R0,1,"8CF5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:32,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:01:10.112441,005544,999,L0,R0,1,"8CF5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:32,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:01:11.072882,005544,999,L0,R0,1,"8CF5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:32,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:01:12.033499,005544,999,L0,R0,1,"8CF5005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:01:32,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:27:05.792293,005544,999,L0,R0,2,"BA63005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:27:30,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:27:06.749014,005544,999,L0,R0,2,"BA63005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:27:30,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:27:07.708187,005544,999,L0,R0,2,"BA63005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:27:30,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:27:08.668723,005544,999,L0,R0,2,"BA63005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:27:30,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:30:40.605525,005544,999,L0,R0,2,"2CD8005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:31:02,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:30:41.561183,005544,999,L0,R0,2,"2CD8005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:31:02,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:30:42.521442,005544,999,L0,R0,2,"2CD8005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:31:02,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:30:43.481248,005544,999,L0,R0,2,"2CD8005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_13:31:02,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T13:30:51.739869,005544,999,L0,R0,1,"37BA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:14,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:30:52.736632,005544,999,L0,R0,1,"37BA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:14,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:30:53.686719,005544,999,L0,R0,1,"37BA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:14,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:30:54.646432,005544,999,L0,R0,1,"37BA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:14,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:30:59.204383,005544,999,L0,R0,1,"3B4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:31:00.160876,005544,999,L0,R0,1,"3B4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:31:01.121867,005544,999,L0,R0,1,"3B4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T13:31:02.080989,005544,999,L0,R0,1,"3B4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_13:31:20,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T14:59:37.745339,005544,999,L0,R0,0,"3DEC0050""SIA-DCS""6925L0#005544[#005544|Nri0RP1^SL 1610030200083432^]_15:00:01,09-30-2025",#005544|Nri0RP1^SL 1610030200083432^
2025-09-30T14:59:38.700965,005544,999,L0,R0,0,"3DEC0050""SIA-DCS""6925L0#005544[#005544|Nri0RP1^SL 1610030200083432^]_15:00:01,09-30-2025",#005544|Nri0RP1^SL 1610030200083432^
2025-09-30T14:59:39.661503,005544,999,L0,R0,0,"3DEC0050""SIA-DCS""6925L0#005544[#005544|Nri0RP1^SL 1610030200083432^]_15:00:01,09-30-2025",#005544|Nri0RP1^SL 1610030200083432^
2025-09-30T14:59:40.620808,005544,999,L0,R0,0,"3DEC0050""SIA-DCS""6925L0#005544[#005544|Nri0RP1^SL 1610030200083432^]_15:00:01,09-30-2025",#005544|Nri0RP1^SL 1610030200083432^
2025-09-30T15:29:48.967099,005544,999,L0,R0,1,"01F4005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:30:12,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:29:49.915925,005544,999,L0,R0,1,"01F4005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:30:12,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:29:50.876404,005544,999,L0,R0,1,"01F4005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:30:12,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:29:51.835543,005544,999,L0,R0,1,"01F4005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:30:12,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:32:47.852006,005544,999,L0,R0,1,"C74E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:33:10,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:32:48.809743,005544,999,L0,R0,1,"C74E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:33:10,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:32:49.769779,005544,999,L0,R0,1,"C74E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:33:10,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:32:50.729390,005544,999,L0,R0,1,"C74E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:33:10,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:38:55.440319,005544,999,L0,R0,1,"1F25005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:39:18,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:38:56.396721,005544,999,L0,R0,1,"1F25005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:39:18,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:38:57.356675,005544,999,L0,R0,1,"1F25005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:39:18,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:38:58.316877,005544,999,L0,R0,1,"1F25005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:39:18,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:43:36.147320,005544,999,L0,R0,1,"6D1E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:43:59,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:43:37.104107,005544,999,L0,R0,1,"6D1E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:43:59,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:43:38.063173,005544,999,L0,R0,1,"6D1E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:43:59,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T15:43:39.024338,005544,999,L0,R0,1,"6D1E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_15:43:59,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:47:53.048305,005544,999,L0,R0,1,"BABB005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:15,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:47:54.004204,005544,999,L0,R0,1,"BABB005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:15,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:47:54.965103,005544,999,L0,R0,1,"BABB005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:15,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:47:55.924398,005544,999,L0,R0,1,"BABB005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:15,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:48:04.186383,005544,999,L0,R0,1,"7DBA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:26,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:48:05.144224,005544,999,L0,R0,1,"7DBA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:26,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:48:06.104508,005544,999,L0,R0,1,"7DBA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:26,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T16:48:07.063966,005544,999,L0,R0,1,"7DBA005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_16:48:26,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:45:15.759000,005544,999,L0,R0,1,"4EB1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:16.715519,005544,999,L0,R0,1,"4EB1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:17.676052,005544,999,L0,R0,1,"4EB1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:18.635760,005544,999,L0,R0,1,"4EB1005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:40,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:44.883455,005544,999,L0,R0,1,"0C4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:51,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:45.840333,005544,999,L0,R0,1,"0C4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:51,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:45:46.801131,005544,999,L0,R0,1,"0C4E005E""SIA-DCS""6925L0#005544[#005544|Nri1UX16^C. P.SALA       CASA            ^]_17:45:51,09-30-2025",#005544|Nri1UX16^C. P.SALA       CASA            ^
2025-09-30T17:48:03.853539,005544,999,L0,R0,1,"5602005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:48:28,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:48:04.809224,005544,999,L0,R0,1,"5602005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:48:28,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:48:05.769047,005544,999,L0,R0,1,"5602005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:48:28,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:48:06.728894,005544,999,L0,R0,1,"5602005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:48:28,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:53:23.489395,005544,999,L0,R0,1,"1395005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:53:47,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:53:24.452383,005544,999,L0,R0,1,"1395005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:53:47,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:53:25.406049,005544,999,L0,R0,1,"1395005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:53:47,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:53:26.366256,005544,999,L0,R0,1,"1395005E""SIA-DCS""6925L0#005544[#005544|Nri1UX17^C. P.CUCINA     CASA            ^]_17:53:47,09-30-2025",#005544|Nri1UX17^C. P.CUCINA     CASA            ^
2025-09-30T17:53:43.609960,005544,999,L0,R0,1,"E146005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:06,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:53:44.565952,005544,999,L0,R0,1,"E146005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:06,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:53:45.525973,005544,999,L0,R0,1,"E146005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:06,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:53:46.485783,005544,999,L0,R0,1,"E146005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:06,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:54:00.764442,005544,999,L0,R0,1,"6CB0005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:22,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:54:01.721146,005544,999,L0,R0,1,"6CB0005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:22,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:54:02.681746,005544,999,L0,R0,1,"6CB0005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:22,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:54:03.641251,005544,999,L0,R0,1,"6CB0005E""SIA-DCS""6925L0#005544[#005544|Nri1UX11^C. P.INGRESSO   CASA            ^]_17:54:22,09-30-2025",#005544|Nri1UX11^C. P.INGRESSO   CASA            ^
2025-09-30T17:54:35.874717,005544,999,L0,R0,2,"A1CB005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_17:54:58,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
2025-09-30T17:54:36.831169,005544,999,L0,R0,2,"A1CB005E""SIA-DCS""6925L0#005544[#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^]_17:54:58,09-30-2025",#005544|Nri2UX37^C.P.SEMINTERRATOGARAGE          ^
